Timestamp,V_RMS,I_RMS,KW,KVAR,KVA,KWH,PF,V_THD,I_THD,Temperature_C,Cloud_Cover_Percentage,Day_of_Year,Hour_of_Day,Humidity_Percentage,Root_Cause,Equipment_Condition
21-05-2023 09:00,229.44,4.55,-1.527,-0.971,1.809577299,1281.105,0.843843011,1.47,5.39,33.7,37.4,141,9,24.2,Normal,Healthy
21-05-2023 09:15,230.47,6.1,-2.169,1.104,2.433798882,1280.562,0.891198991,0.95,1.84,32.2,11.2,141,9.25,39.7,Normal,Healthy
21-05-2023 09:30,228.37,8.03,-2.797,1.505,3.176198042,1279.863,0.880612318,2.24,5.9,37.3,11.8,141,9.5,29.9,Normal,Healthy
21-05-2023 09:45,229.59,9.94,-3.433,1.956,3.951129585,1279.005,0.868865234,1.26,4.67,34.7,10.6,141,9.75,31.2,Normal,Healthy
21-05-2023 10:00,230.41,12.2,-4.009,2.764,4.869473996,1278.002,0.823292039,2.17,6.21,30.9,12.5,141,10,29.4,Normal,Healthy
21-05-2023 10:15,229.2,9.71,-3.717,1.019,3.854147117,1277.073,0.964415452,1.68,3.86,32.9,20.4,141,10.25,28.9,Normal,Healthy
21-05-2023 10:30,229.84,11.89,-4.424,1.687,4.734738113,1275.967,0.934370383,1.75,7.08,35.3,14.1,141,10.5,40.6,Normal,Healthy
21-05-2023 10:45,229.3,16.33,-6.04,2.359,6.484325794,1274.457,0.931476804,1.88,5.39,31.3,2.8,141,10.75,42.7,Normal,Healthy
21-05-2023 11:00,229.81,13.52,-5.093,1.741,5.382353574,1273.184,0.94624015,1.67,3.27,34.1,14.4,141,11,25.4,Normal,Healthy
21-05-2023 11:15,231.02,14.76,-5.662,-1.686,5.907693289,1271.769,0.958411137,1.93,3.15,38.7,13.9,141,11.25,37.5,Normal,Healthy
21-05-2023 11:30,230.15,13.88,-5.114,2.111,5.532568752,1270.49,0.924344424,2.44,5.92,36.5,23.3,141,11.5,43.8,Normal,Healthy
21-05-2023 11:45,230.98,17.46,-6.257,-3.106,6.98550535,1268.926,0.895711733,2.12,4.89,33.1,19,141,11.75,33.4,Normal,Healthy
21-05-2023 12:00,229.24,16.75,-6.407,1.787,6.651542528,1267.324,0.963235071,2.24,5.63,32.5,15.1,141,12,31.6,Normal,Healthy
21-05-2023 12:15,230.68,16.44,-6.158,2.287,6.568967423,1265.785,0.937437906,2.26,6.33,29.7,20.7,141,12.25,23.4,Normal,Healthy
21-05-2023 12:30,231.49,19.16,-7.054,3.044,7.682763305,1264.021,0.918159105,2.18,4.98,32.5,8.1,141,12.5,39.1,Normal,Healthy
21-05-2023 12:45,231.38,18.05,-6.934,2.054,7.23182356,1262.288,0.958817508,2.62,4.73,30.6,6.4,141,12.75,34.5,Normal,Healthy
21-05-2023 13:00,229.76,18.26,-6.753,-2.685,7.267202625,1260.599,0.929243262,2.02,4.72,34.9,14.4,141,13,47.9,Normal,Healthy
21-05-2023 13:15,230.88,17.6,-5.941,3.772,7.037291027,1259.114,0.844216778,2.25,4.31,36.4,22,141,13.25,25.7,Normal,Healthy
21-05-2023 13:30,229.84,18.96,-6.469,-3.891,7.549029209,1257.496,0.856931264,1.74,6.97,33.6,18.1,141,13.5,31.9,Normal,Healthy
21-05-2023 13:45,229.77,16.43,-6.338,1.615,6.540525132,1255.912,0.969035193,2.7,6.49,34.2,15.3,141,13.75,21.8,Normal,Healthy
21-05-2023 14:00,229.81,12.04,-4.693,-0.962,4.790583785,1254.739,0.97962988,1.57,5.63,32.6,31.6,141,14,36,Normal,Healthy
21-05-2023 14:15,229.69,14.05,-4.902,2.684,5.588690365,1253.513,0.877128415,2.47,5.35,32.5,36.6,141,14.25,34.3,Normal,Healthy
21-05-2023 14:30,229.63,18.66,-6.304,3.92,7.423396527,1251.937,0.849206846,2.17,5.25,34.7,11.8,141,14.5,38.2,Normal,Healthy
21-05-2023 14:45,230.48,13.67,-4.691,-2.786,5.455939607,1250.765,0.85979675,1.4,6.12,34.2,27,141,14.75,45.5,Normal,Healthy
21-05-2023 15:00,229.26,14.43,-4.961,2.865,5.728852067,1249.524,0.865967401,1.69,5.95,34.5,21.9,141,15,17.7,Normal,Healthy
21-05-2023 15:15,230.77,12.64,-4.496,2.303,5.051517099,1248.4,0.890029475,2.24,4.71,31.6,21.1,141,15.25,20.7,Normal,Healthy
21-05-2023 15:30,228.93,12.55,-4.531,-2.061,4.977718554,1247.268,0.910256183,2.45,5.95,34.3,17,141,15.5,31.2,Normal,Healthy
21-05-2023 15:45,229.66,9.64,-3.456,1.662,3.834863752,1246.404,0.901205185,1.23,6.43,32.4,28.4,141,15.75,31.5,Normal,Healthy
21-05-2023 16:00,229.34,9.41,-3.601,1.007,3.739150973,1245.503,0.963052592,2.46,5.57,31.4,15.8,141,16,28.1,Normal,Healthy
21-05-2023 16:15,229.43,9.11,-3.515,0.873,3.621788785,1244.624,0.970514638,2.4,4.58,37,6,141,16.25,32.6,Normal,Healthy
21-05-2023 16:30,229.5,8.86,-3.056,-1.753,3.523087424,1243.86,0.867420749,2.47,5.23,29.5,13.1,141,16.5,31.1,Normal,Healthy
21-05-2023 16:45,230.12,8.42,-2.84,-1.786,3.354906258,1243.15,0.846521165,2.17,6.33,34.8,12.2,141,16.75,27.3,Normal,Healthy
21-05-2023 17:00,229.75,7.02,-2.333,1.533,2.791590586,1242.567,0.835723969,2.11,8.05,35.3,10.2,141,17,38.4,Normal,Healthy
21-05-2023 17:15,229.96,3.84,-1.255,0.875,1.529918298,1242.253,0.820304706,2.54,5.03,35.5,27.7,141,17.25,34.6,Normal,Healthy
21-05-2023 17:30,229.37,2.22,-0.839,-0.277,0.883544,1242.043,0.949583779,2.21,4.95,33.3,22.1,141,17.5,45.7,Normal,Healthy
21-05-2023 17:45,229.9,1.12,-0.435,-0.101,0.446571383,1241.935,0.97408621,2.69,4.9,34.2,18.4,141,17.75,32.7,Normal,Healthy
21-05-2023 18:00,230.69,0,0,0,0,1241.935,0,1.73,5.41,30.5,27.5,141,18,38.3,Normal,Healthy
21-05-2023 18:15,230.74,0.14,-0.047,-0.032,0.056859476,1241.923,0.82658471,1.94,6.07,36.7,16.3,141,18.25,30.3,Normal,Healthy
21-05-2023 18:30,228.63,0,0,0,0,1241.923,0,1.99,4.24,36.3,14.4,141,18.5,41.6,Normal,Healthy
21-05-2023 18:45,230.86,27.5,10,-4.569,10.99435132,1244.423,0.909557899,2.07,6.02,32.2,5.6,141,18.75,53.6,Normal,Healthy
21-05-2023 19:00,230.95,21.75,8.413,-2.209,8.698175096,1246.526,0.967214265,2.15,5.7,35.3,23.2,141,19,37.4,Normal,Healthy
21-05-2023 19:15,229.34,18.64,6.694,-3.166,7.404943754,1248.2,0.903990539,2.47,5.91,33.9,12.4,141,19.25,38.3,Normal,Healthy
21-05-2023 19:30,230.8,21.84,7.481,4.503,8.731687695,1250.07,0.856764397,2.95,4.82,34.7,17.2,141,19.5,32.7,Normal,Healthy
21-05-2023 19:45,228.82,20.34,6.91,4.149,8.059919416,1251.797,0.857328564,1.45,8.09,36.1,32,141,19.75,35.3,Normal,Healthy
21-05-2023 20:00,230.36,17.26,6.555,-2.108,6.885614642,1253.436,0.951984592,2.44,4.21,33.9,9.8,141,20,34.7,Normal,Healthy
21-05-2023 20:15,229.79,21.01,8.187,-1.712,8.364084708,1255.483,0.978827846,2.16,5.09,33.3,26,141,20.25,37,Normal,Healthy
21-05-2023 20:30,229.9,21.06,8.088,2.211,8.384763861,1257.505,0.964606657,2.11,4.87,35.1,19.8,141,20.5,34.2,Normal,Healthy
21-05-2023 20:45,230.77,19.53,7.615,-1.715,7.805731868,1259.409,0.975565027,2.68,4.66,32.6,24.8,141,20.75,37.3,Normal,Healthy
21-05-2023 21:00,231.37,21.99,8.068,3.545,8.81247122,1261.426,0.915520617,2.34,4.21,34.8,19.5,141,21,36.4,Normal,Healthy
21-05-2023 21:15,230.46,20.87,7.886,-2.687,8.331204295,1263.397,0.946561718,1.76,4.81,33.3,22.5,141,21.25,41.9,Normal,Healthy
21-05-2023 21:30,229.72,22.02,7.411,4.672,8.760736556,1265.25,0.845933342,2.72,6.1,37.6,17.3,141,21.5,44,Normal,Healthy
21-05-2023 21:45,230.47,19.35,6.615,3.992,7.726207931,1266.903,0.856176691,2.35,4.98,35.4,0,141,21.75,30.9,Normal,Healthy
21-05-2023 22:00,230.69,13.91,5.443,-1.136,5.560282817,1268.264,0.978906865,2.37,7.3,34.5,24.2,141,22,44.6,Normal,Healthy
21-05-2023 22:15,230.18,8.95,3.479,-0.785,3.566464075,1269.134,0.975475696,2.32,5.69,31.8,8,141,22.25,41,Normal,Healthy
21-05-2023 22:30,230.68,6.5,2.491,-0.739,2.598307526,1269.757,0.958700622,1.41,3.93,36.9,16.8,141,22.5,30.7,Normal,Healthy
21-05-2023 22:45,230.86,6.27,2.412,0.683,2.50683725,1270.36,0.962168181,0.93,4.63,33.8,20.9,141,22.75,35,Normal,Healthy
21-05-2023 23:00,230.94,8.92,3.339,1.26,3.568826278,1271.195,0.935601457,1.09,5.49,36.7,10.7,141,23,30,Normal,Healthy
21-05-2023 23:15,230.14,10.31,3.54,2.089,4.110416159,1272.08,0.861226455,1.53,9.03,32.5,15.8,141,23.25,36.3,Normal,Healthy
21-05-2023 23:30,231.18,10,3.541,-1.865,4.002112692,1272.965,0.884782461,1.76,5.73,35.2,25,141,23.5,39.9,Normal,Healthy
21-05-2023 23:45,229.38,12.08,4.525,-1.598,4.79887789,1274.096,0.942928568,1.42,5.68,30.6,17.3,141,23.75,21,Normal,Healthy
22-05-2023 00:00,231.21,9.51,3.209,-2.048,3.806833986,1274.898,0.842957473,1.38,5.69,32.4,16.2,142,0,27,Normal,Healthy
22-05-2023 00:15,229.62,2.81,1.046,-0.396,1.118450714,1275.16,0.93522142,2.8,4.73,33,6.9,142,0.25,34.4,Normal,Healthy
22-05-2023 00:30,229.4,9.7,3.69,-1.105,3.851898882,1276.082,0.957968824,1.26,4.13,36.1,31.1,142,0.5,39.1,Normal,Healthy
22-05-2023 00:45,230.72,4.14,1.542,0.595,1.652812452,1276.468,0.932954653,2.19,3.7,34.3,22.8,142,0.75,33.7,Normal,Healthy
22-05-2023 01:00,230.12,10.18,3.642,-1.788,4.057229104,1277.379,0.897656753,1.45,6.11,31.5,22.3,142,1,23.3,Normal,Healthy
22-05-2023 01:15,229.39,11.13,3.727,-2.378,4.421019453,1278.31,0.843018041,2.63,5.41,34.6,14.1,142,1.25,26.5,Normal,Healthy
22-05-2023 01:30,230.47,8.97,3.497,-0.767,3.580125417,1279.184,0.97678115,1.99,6.14,36.1,23.8,142,1.5,29.8,Normal,Healthy
22-05-2023 01:45,229.36,9.44,3.593,-1.079,3.751518359,1280.083,0.957745291,1.97,4.68,37.3,10.3,142,1.75,36.3,Normal,Healthy
22-05-2023 02:00,229.68,8.09,3.077,0.939,3.217087192,1280.852,0.956454973,1.7,4.64,34.7,17.2,142,2,19.9,Normal,Healthy
22-05-2023 02:15,230.09,10.69,3.887,-1.744,4.260317476,1281.824,0.912373106,2.54,4.78,29.4,33,142,2.25,38.4,Normal,Healthy
22-05-2023 02:30,228,11.46,4.33,1.314,4.524985746,1282.906,0.95690888,2.89,6.13,34.4,14,142,2.5,41.3,Normal,Healthy
22-05-2023 02:45,230.78,8.82,3.158,1.565,3.52451259,1283.696,0.896010164,1.97,5.3,33.1,14.2,142,2.75,37.8,Normal,Healthy
22-05-2023 03:00,229.79,9.33,3.403,-1.485,3.712901022,1284.547,0.916533746,1.76,5.42,39.1,19.6,142,3,43.5,Normal,Healthy
22-05-2023 03:15,229.06,7.78,2.853,-1.184,3.088926189,1285.26,0.923621641,2.34,7.47,32,19,142,3.25,32.5,Normal,Healthy
22-05-2023 03:30,231.3,10.08,3.702,1.609,4.036543695,1286.185,0.917121023,1.95,6.27,32.7,2.1,142,3.5,41.2,Normal,Healthy
22-05-2023 03:45,229.24,14.67,4.852,-3.223,5.824914849,1287.398,0.832973407,2.45,7.06,36.8,31.7,142,3.75,21.5,Normal,Healthy
22-05-2023 04:00,231.33,9.21,3.515,-1.125,3.690643575,1288.277,0.952408158,2.01,5.94,37.9,26,142,4,25,Normal,Healthy
22-05-2023 04:15,228.81,6.84,2.449,-1.158,2.70897859,1288.889,0.904030436,2.19,6.32,36.1,31.1,142,4.25,38.8,Normal,Healthy
22-05-2023 04:30,230.41,8.78,3.151,1.528,3.501940177,1289.677,0.899786673,2.53,6.27,31.3,23.6,142,4.5,32.7,Normal,Healthy
22-05-2023 04:45,229.91,17.44,5.963,-3.556,6.942802388,1291.168,0.858874963,1.81,6.04,34.5,15.8,142,4.75,42.9,Normal,Healthy
22-05-2023 05:00,230.27,11.81,3.878,2.674,4.710537124,1292.138,0.823260506,1.24,4.94,34.5,10.6,142,5,38.8,Normal,Healthy
22-05-2023 05:15,229.03,6.92,2.657,-0.696,2.746646137,1292.802,0.967361247,1.78,6.82,36.2,23.6,142,5.25,39.3,Normal,Healthy
22-05-2023 05:30,230.15,10.88,4.117,-1.37,4.338961742,1293.831,0.948844285,2.79,6.51,38.5,14,142,5.5,38.4,Normal,Healthy
22-05-2023 05:45,231.08,7.98,3.118,0.702,3.196048811,1294.61,0.975579288,1.95,4.4,34.2,23.4,142,5.75,52.8,Normal,Healthy
22-05-2023 06:00,229.44,10.87,4.103,-1.349,4.319075132,1295.636,0.949971678,1.97,4.41,37.2,7.6,142,6,40.5,Normal,Healthy
22-05-2023 06:15,228.85,18.05,5.993,3.907,7.154068633,1297.134,0.837705014,2.29,2.65,32.5,20.9,142,6.25,38,Normal,Healthy
22-05-2023 06:30,230.83,0,0,0,0,1297.134,0,0.73,6.01,33.7,15.9,142,6.5,30.3,Normal,Healthy
22-05-2023 06:45,230.25,0,0,0,0,1297.134,0,1.18,7.55,35.4,26.4,142,6.75,41.8,Normal,Healthy
22-05-2023 07:00,229.56,0.06,-0.024,0.011,0.026400758,1297.129,0.909030391,1.77,5.97,31.6,24.3,142,7,45.7,Normal,Healthy
22-05-2023 07:15,230.02,0.26,-0.096,-0.036,0.102528045,1297.105,0.936320045,1.45,3.84,36.1,8.9,142,7.25,36.3,Normal,Healthy
22-05-2023 07:30,230.83,0.08,-0.027,0.015,0.03088689,1297.098,0.874128975,1.73,5.52,36.2,12,142,7.5,34.6,Normal,Healthy
22-05-2023 07:45,230.3,0,0,0,0,1297.098,0,2.05,5.2,34.8,22.4,142,7.75,29.3,Normal,Healthy
22-05-2023 08:00,230.48,0,0,0,0,1297.098,0,1.31,6.35,34.8,11.2,142,8,24.9,Normal,Healthy
22-05-2023 08:15,230.32,0.64,-0.243,0.075,0.254310833,1297.037,0.955519831,2.66,3.61,34.9,22.4,142,8.25,30.8,Normal,Healthy
22-05-2023 08:30,229.49,2.4,-0.911,0.287,0.955138733,1296.809,0.953787146,2.11,6.44,33.4,31,142,8.5,35.2,Normal,Healthy
22-05-2023 08:45,229.49,3.92,-1.452,0.563,1.557328803,1296.446,0.932365127,3.03,4.56,33.4,23,142,8.75,37.5,Normal,Healthy
22-05-2023 09:00,230.19,6.2,-2.158,1.203,2.470662462,1295.907,0.873449595,1.61,8.63,39.6,22.9,142,9,30.2,Normal,Healthy
22-05-2023 09:15,230.33,6.5,-2.473,-0.786,2.594903659,1295.288,0.953021527,2.81,4.58,34.3,13.2,142,9.25,37.5,Normal,Healthy
22-05-2023 09:30,229.34,7.42,-2.819,0.869,2.949902032,1294.584,0.955624632,2.09,6.28,33.1,22,142,9.5,39.8,Normal,Healthy
22-05-2023 09:45,231.28,8.65,-3.294,-1.075,3.464976335,1293.76,0.950655569,2.01,5.82,36.5,18.7,142,9.75,39.7,Normal,Healthy
22-05-2023 10:00,229.68,9.43,-3.257,-1.859,3.750190662,1292.946,0.868488945,2.26,5.25,33,24.5,142,10,38.9,Normal,Healthy
22-05-2023 10:15,229.4,13.08,-4.724,-2.166,5.196896381,1291.765,0.909003902,2.78,4.42,34.8,4.5,142,10.25,37.4,Normal,Healthy
22-05-2023 10:30,230.4,13.83,-4.839,2.652,5.518063519,1290.555,0.876937916,2.61,6.21,35.4,11,142,10.5,40.7,Normal,Healthy
22-05-2023 10:45,229.9,12.93,-4.964,-1.371,5.14984825,1289.314,0.963911711,1.88,8.16,33.4,15.8,142,10.75,24,Normal,Healthy
22-05-2023 11:00,231.15,13.83,-4.794,2.77,5.536726108,1288.116,0.865854485,1.67,7.87,32,25.8,142,11,31.3,Normal,Healthy
22-05-2023 11:15,230.99,12.91,-4.965,1.429,5.166552622,1286.875,0.960988768,1.45,4.21,29.1,26.7,142,11.25,18.5,Normal,Healthy
22-05-2023 11:30,229.98,16.93,-6.344,2.284,6.742625008,1285.289,0.94087971,3,4.31,35.9,9.6,142,11.5,34.2,Normal,Healthy
22-05-2023 11:45,229.86,16.7,-6.014,2.839,6.650422317,1283.785,0.904303337,1.81,6.35,34.3,14.6,142,11.75,34.5,Normal,Healthy
22-05-2023 12:00,230.32,20.39,-6.772,4.51,8.136343405,1282.092,0.832314816,1.78,6.9,35.7,9.9,142,12,36.4,Normal,Healthy
22-05-2023 12:15,230.37,17.97,-6.047,-3.855,7.171278408,1280.581,0.84322471,2.75,5.65,34.2,22.1,142,12.25,42.5,Normal,Healthy
22-05-2023 12:30,229.44,14.39,-4.865,-3.005,5.718238365,1279.364,0.85078635,1.5,3.95,33.7,34.4,142,12.5,35.4,Normal,Healthy
22-05-2023 12:45,230.49,15.14,-5.766,-1.813,6.044313443,1277.923,0.953954341,2.95,5.05,32.4,23.8,142,12.75,35.4,Normal,Healthy
22-05-2023 13:00,229.84,17.54,-6.099,3.403,6.98413989,1276.398,0.87326417,2.75,3.69,36.9,19.1,142,13,24.2,Normal,Healthy
22-05-2023 13:15,230.42,20.29,-7.229,-3.654,8.100009691,1274.591,0.892467958,2.49,6.48,35,2.6,142,13.25,35.9,Normal,Healthy
22-05-2023 13:30,228.9,18.07,-6.131,-3.708,7.16508374,1273.058,0.855677249,2.33,5.69,34.2,19,142,13.5,32,Normal,Healthy
22-05-2023 13:45,229.7,15.81,-5.276,-3.423,6.289125933,1271.739,0.838908175,1.18,5.46,32,33.7,142,13.75,25.3,Normal,Healthy
22-05-2023 14:00,228.74,13.6,-5.103,1.728,5.387633339,1270.463,0.947168957,1.82,4.72,36.2,29.3,142,14,37.1,Normal,Healthy
22-05-2023 14:15,229.62,15.55,-6.013,-1.446,6.18442277,1268.96,0.972281367,2.99,5.72,33.4,25.4,142,14.25,42.2,Normal,Healthy
22-05-2023 14:30,231.48,14.17,-5.131,-2.443,5.682905067,1267.677,0.902883127,2.44,4.01,35.9,24.8,142,14.5,33.9,Normal,Healthy
22-05-2023 14:45,230.12,13.59,-5.306,-1.094,5.41760759,1266.351,0.97939892,1.83,5.6,35.9,15.4,142,14.75,36.1,Normal,Healthy
22-05-2023 15:00,229.92,14.9,-5.231,-2.805,5.935603255,1265.043,0.881291908,1.97,4.69,31.5,14.5,142,15,30.7,Normal,Healthy
22-05-2023 15:15,231.51,14.25,-5.169,-2.439,5.715529897,1263.751,0.90437793,3.21,4.7,31.4,13.5,142,15.25,46.4,Normal,Healthy
22-05-2023 15:30,229.52,10.54,-3.851,1.653,4.190776778,1262.788,0.918922502,1.54,3.84,32.4,30.1,142,15.5,34,Normal,Healthy
22-05-2023 15:45,230.91,10.14,-3.895,-1.133,4.056441051,1261.814,0.960201071,0.64,6.98,34.3,20.1,142,15.75,40.1,Normal,Healthy
22-05-2023 16:00,229.67,9.29,-3.185,1.876,3.696430846,1261.018,0.861641749,1.51,4.48,32,34.2,142,16,26.6,Normal,Healthy
22-05-2023 16:15,230.34,6.81,-2.299,-1.448,2.717002944,1260.443,0.846152618,1.92,6.69,33.1,39.1,142,16.25,42.6,Normal,Healthy
22-05-2023 16:30,230.93,6.9,-2.641,0.801,2.759797456,1259.783,0.956953938,2.69,4.26,35.2,25.4,142,16.5,31.7,Normal,Healthy
22-05-2023 16:45,229.67,8.27,-2.809,-1.716,3.291676928,1259.081,0.853364169,1.03,4.24,35,5.1,142,16.75,39.6,Normal,Healthy
22-05-2023 17:00,228.58,5.56,-2.151,-0.462,2.200055681,1258.543,0.977702083,2.35,6.14,36.4,15.6,142,17,42.9,Normal,Healthy
22-05-2023 17:15,230.14,3.41,-1.33,-0.281,1.359360511,1258.21,0.978400513,1.69,5.84,35.6,24.9,142,17.25,32.5,Normal,Healthy
22-05-2023 17:30,229.44,2.66,-1.029,-0.242,1.057073791,1257.953,0.973441055,1.52,6.11,31.9,21.9,142,17.5,28.3,Normal,Healthy
22-05-2023 17:45,229.46,1.12,-0.41,0.168,0.443084642,1257.851,0.925329013,2.34,3.68,34.3,45.2,142,17.75,34.9,Normal,Healthy
22-05-2023 18:00,229.87,0.01,-0.002,-0.001,0.002236068,1257.85,0.89402737,1.61,4.04,32.4,20.4,142,18,43,Normal,Healthy
22-05-2023 18:15,230.81,0,0,0,0,1257.85,0,2.6,4.15,33.1,6.1,142,18.25,47.5,Normal,Healthy
22-05-2023 18:30,231.22,0,0,0,0,1257.85,0,2.88,5.96,32.1,6.8,142,18.5,22.5,Normal,Healthy
22-05-2023 18:45,229.15,22.94,7.91,4.509,9.104898736,1259.828,0.868762999,1.54,5.2,32.3,21.8,142,18.75,26.5,Normal,Healthy
22-05-2023 19:00,229.9,22.84,8.624,-2.887,9.094401849,1261.984,0.948275565,1.97,5.65,32.4,14.1,142,19,37.4,Normal,Healthy
22-05-2023 19:15,230.65,19.32,7.061,3.118,7.718785202,1263.749,0.914781135,3.3,3.4,35.3,35.3,142,19.25,43.2,Normal,Healthy
22-05-2023 19:30,230.02,20.59,7.878,2.293,8.204921267,1265.718,0.960155349,2.02,6.15,35.2,20.6,142,19.5,41,Normal,Healthy
22-05-2023 19:45,229.86,22.34,8.489,-2.653,8.893904092,1267.841,0.954473869,1.37,5.33,34.8,25.8,142,19.75,31.6,Normal,Healthy
22-05-2023 20:00,230.3,19.13,7.478,1.522,7.631314959,1269.71,0.97990963,1.9,4.66,34.3,18.2,142,20,38.4,Normal,Healthy
22-05-2023 20:15,230.3,24.02,8.7,-4.012,9.580508546,1271.885,0.908093662,2.97,4.35,34.9,18.3,142,20.25,29.6,Normal,Healthy
22-05-2023 20:30,228.88,20.84,7.768,2.817,8.263008714,1273.827,0.940093292,1.62,3.79,36.8,14.5,142,20.5,41.7,Normal,Healthy
22-05-2023 20:45,230.27,14.57,5.39,-2.174,5.811916723,1275.175,0.927404732,2.74,3.54,37.1,10.3,142,20.75,40.7,Normal,Healthy
22-05-2023 21:00,230.86,24.39,8.68,-4.45,9.754224726,1277.345,0.889870733,2.79,6.45,33.6,32.5,142,21,45.4,Normal,Healthy
22-05-2023 21:15,230.57,18.87,7.155,2.368,7.536673603,1279.133,0.949357691,2.55,4.42,35.3,16.8,142,21.25,41,Normal,Healthy
22-05-2023 21:30,230.19,19.2,7.354,-2.119,7.653200442,1280.972,0.960905061,1.67,4.87,36,0.9,142,21.5,32.6,Normal,Healthy
22-05-2023 21:45,230.12,17.7,6.645,-2.37,7.054992913,1282.633,0.941886,2.92,9.38,34.7,30.9,142,21.75,32.2,Normal,Healthy
22-05-2023 22:00,229.54,21.5,8.295,-2.061,8.547206912,1284.707,0.970492363,2.39,4.79,33.3,18.5,142,22,41.6,Normal,Healthy
22-05-2023 22:15,229.77,10.63,3.581,-2.255,4.231853731,1285.602,0.84620107,2.51,8.03,31.6,22.6,142,22.25,29.6,Normal,Healthy
22-05-2023 22:30,229.28,8.07,2.699,1.73,3.205854176,1286.277,0.841897045,1.78,7.21,34.1,24.1,142,22.5,30.3,Normal,Healthy
22-05-2023 22:45,230.09,7.51,2.578,-1.52,2.992738545,1286.921,0.861418096,1.14,5.59,34.2,13.9,142,22.75,32.8,Normal,Healthy
22-05-2023 23:00,229.78,12.45,4.652,1.7,4.95288845,1288.084,0.939249714,1.83,4.77,36.8,17.2,142,23,36.3,Normal,Healthy
22-05-2023 23:15,229.87,8.45,3.171,1.121,3.363314139,1288.877,0.942819768,1.27,5.18,35.8,13.2,142,23.25,25.9,Normal,Healthy
22-05-2023 23:30,230.07,9.8,3.546,1.64,3.906880597,1289.764,0.907629246,3.17,6.35,26.8,32.1,142,23.5,46,Normal,Healthy
22-05-2023 23:45,230.24,9.37,3.063,2.14,3.736518299,1290.53,0.81974687,2.57,4.89,33.8,25.4,142,23.75,37.9,Normal,Healthy
23-05-2023 00:00,228.59,7.91,2.724,1.542,3.13016613,1291.211,0.870241072,1.7,3.8,34.3,19.2,143,0,35.8,Normal,Healthy
23-05-2023 00:15,231.37,8.89,3.266,-1.422,3.562139806,1292.027,0.916864374,2.35,6.06,34,15.6,143,0.25,39.8,Normal,Healthy
23-05-2023 00:30,229.89,8.52,3.217,-1.075,3.391859962,1292.832,0.948446896,1.7,6.3,34.2,20.2,143,0.5,32.9,Normal,Healthy
23-05-2023 00:45,229.77,7.95,3.092,0.676,3.165033965,1293.604,0.976924437,1.66,5.04,33.9,13.3,143,0.75,28.3,Normal,Healthy
23-05-2023 01:00,230.26,10.25,3.788,-1.54,4.089076179,1294.551,0.926370385,2.2,6.35,33.4,21.1,143,1,34.9,Normal,Healthy
23-05-2023 01:15,229.73,6.51,2.189,-1.385,2.590356346,1295.099,0.845057151,1.37,5.09,35.1,8.9,143,1.25,23.2,Normal,Healthy
23-05-2023 01:30,229.96,8.72,3.367,0.85,3.472634303,1295.941,0.969580652,1.96,5.69,33.8,0,143,1.5,39.1,Normal,Healthy
23-05-2023 01:45,229.66,11,4.169,1.334,4.37722709,1296.983,0.952429235,2.56,6.11,31.6,23.7,143,1.75,23,Normal,Healthy
23-05-2023 02:00,230.94,10.89,3.745,-2.227,4.357126806,1297.919,0.859511166,2.57,6.48,36,33.6,143,2,47.4,Normal,Healthy
23-05-2023 02:15,230.11,10.16,3.392,-2.213,4.050065802,1298.767,0.83751705,2.64,7.16,35.5,21.7,143,2.25,34.2,Normal,Healthy
23-05-2023 02:30,228.98,9.21,3.438,1.233,3.652414681,1299.627,0.941294831,1.95,2.78,32.6,10.6,143,2.5,31,Normal,Healthy
23-05-2023 02:45,230.42,11.69,4.024,-2.365,4.667526218,1300.633,0.862126735,0.89,5.66,33.7,13.2,143,2.75,39.4,Normal,Healthy
23-05-2023 03:00,229.53,9.5,3.697,0.763,3.774914304,1301.557,0.979359721,1.91,6.75,38.2,19.8,143,3,33.1,Normal,Healthy
23-05-2023 03:15,229.12,11.65,4.39,1.451,4.623580971,1302.654,0.949480301,2.43,6.42,31.8,9.6,143,3.25,35.9,Normal,Healthy
23-05-2023 03:30,228.75,12.68,4.363,-2.49,5.023531527,1303.745,0.868512342,1.75,5.63,36.8,35.5,143,3.5,28.1,Normal,Healthy
23-05-2023 03:45,228.62,11.68,3.925,2.445,4.624245884,1304.726,0.848786862,1.09,7.29,34.9,25.4,143,3.75,35.8,Normal,Healthy
23-05-2023 04:00,230.18,11.07,4.304,-0.976,4.413274521,1305.802,0.975239361,0.71,5.43,34.8,26.1,143,4,36,Normal,Healthy
23-05-2023 04:15,229.69,10.21,3.721,-1.629,4.06195544,1306.732,0.91606103,2.95,4.37,33.6,19.1,143,4.25,23.5,Normal,Healthy
23-05-2023 04:30,230.64,12.55,4.471,-2.266,5.012444214,1307.85,0.891979824,2.17,5.51,33.6,11.7,143,4.5,38.5,Normal,Healthy
23-05-2023 04:45,229.81,9.86,3.845,0.783,3.923915646,1308.811,0.979888297,1.75,6.85,31.5,18.1,143,4.75,35.3,Normal,Healthy
23-05-2023 05:00,229.51,4.14,1.57,0.488,1.644093671,1309.204,0.954932844,1.77,5.71,38.5,16.8,143,5,26.5,Normal,Healthy
